file,label
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002465.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001763.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003619.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000227.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002353.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002849.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004076.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000857.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004565.jpg,Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002757.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001092.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001862.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000726.jpg,Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004947.jpg,Soda Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001134.jpg,Small Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003156.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004821.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004563.jpg,Small Beer Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004799.jpg,Small Wine Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004308.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001709.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001863.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004297.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000713.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000211.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002623.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000641.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004635.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003673.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001545.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004895.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002321.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001572.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000403.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000504.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003399.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003593.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003382.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000323.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000205.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003976.jpg,Beer Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003655.jpg,Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000592.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002928.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001861.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004249.jpg,Small Soda Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000398.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003609.jpg,Large Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001552.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001160.jpg,Small Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001050.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001479.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004977.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003111.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004517.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003528.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002683.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003834.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004058.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001566.jpg,Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001282.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002545.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003407.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003650.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004959.jpg,Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004675.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003560.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004510.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003787.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000869.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002579.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004724.jpg,Soda Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003963.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002862.jpg,Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004167.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001823.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000724.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002387.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001382.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003074.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001664.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001030.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002964.jpg,Large Beer Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003022.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004255.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000848.jpg,Beer Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001287.jpg,Small Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001780.jpg,Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004323.jpg,Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000363.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002067.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004079.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003774.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003626.jpg,Soda Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003359.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002813.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001853.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002027.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002257.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000978.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004235.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000997.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001738.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000387.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003157.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002469.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002108.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000432.jpg,Large Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004739.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000715.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000862.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000275.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001734.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004032.jpg,Large Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001797.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000764.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003764.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002374.jpg,Small Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000989.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001439.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001676.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004194.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002085.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003420.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001004.jpg,Soda Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004613.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003890.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003208.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003905.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002083.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004377.jpg,Large Plastic Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002995.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003506.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000748.jpg,Small Wine Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001252.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000028.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001502.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001737.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004062.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002814.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002016.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000015.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004798.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000689.jpg,Small Wine Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001514.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004302.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004686.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003340.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001722.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000043.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001219.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004238.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003461.jpg,Large Beer Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001309.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000563.jpg,Small Wine Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000105.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004719.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000371.jpg,Large Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004865.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004600.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003894.jpg,Large Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004054.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000687.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002095.jpg,Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002256.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002895.jpg,Beer Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001964.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004378.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003078.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004817.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003863.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002893.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001729.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003860.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000693.jpg,Small Wine Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003293.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001292.jpg,Large Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002915.jpg,Small Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003308.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002224.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001710.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000477.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001173.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001791.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002122.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003935.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002953.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002393.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003115.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000479.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001769.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001522.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003053.jpg,Small Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004828.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000915.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000388.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001167.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000140.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001315.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003190.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004987.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000454.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003530.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004301.jpg,Small Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001175.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000490.jpg,Beer Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002920.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003852.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000975.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002809.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002141.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001778.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004873.jpg,Beer Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003557.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003260.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002759.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002466.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002388.jpg,Small Wine Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003576.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000102.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001239.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002127.jpg,Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003137.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004722.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002392.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000143.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002118.jpg,Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000660.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000201.jpg,Large Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000058.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000343.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002523.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000377.jpg,Beer Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002628.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003134.jpg,Large Water Bottles
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000627.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004367.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000827.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004908.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003691.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003427.jpg,Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003091.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001554.jpg,Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000463.jpg,Small Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004175.jpg,Large Plastic Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000511.jpg,Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004564.jpg,Large Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003178.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00000329.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00003292.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002973.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002143.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00001472.jpg,Beer Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002744.jpg,Large Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00002032.jpg,Small Water Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004615.jpg,Small Wine Bottle
/tmp/tmpi7guiy4b/Bottle Images/Bottle Images/Water Bottle/00004440.jpg,Wine Bottle
