file,label
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003175.jpg,Beverage Plastic Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003589.jpg,Beverage Water Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004772.jpg,Beverage Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003717.jpg,Beverage Plastic Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001388.jpg,Large Plastic Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002109.jpg,Beverage Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004151.jpg,Tiny Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002371.jpg,Small Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003038.jpg,Tiny Plastic Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001423.jpg,Small Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000322.jpg,Small Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003160.jpg,Beverage Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000073.jpg,Small Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002743.jpg,Beverage Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003846.jpg,Beverage Plastic Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001020.jpg,Medium Water Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003949.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003325.jpg,Small Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002294.jpg,Beverage Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003255.jpg,Medium Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004457.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003611.jpg,Small Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000118.jpg,Medium Water Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001322.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002286.jpg,Medium Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002004.jpg,Medium Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001469.jpg,Small Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004767.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003036.jpg,Small Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000886.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004485.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001866.jpg,Small Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003630.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000987.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000036.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003213.jpg,Small Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003690.jpg,Large Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000085.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004736.jpg,Small Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001296.jpg,Tiny Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000314.jpg,Medium Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003988.jpg,Small Water Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001101.jpg,Beverage Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003396.jpg,Beverage Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004189.jpg,Medium Water Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001234.jpg,Medium Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002172.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001777.jpg,Tiny Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003610.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001102.jpg,Small Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003304.jpg,Large Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001793.jpg,Medium Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004484.jpg,Small Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001933.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000678.jpg,Beverage Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004417.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001673.jpg,Beverage Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003090.jpg,Tiny Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002680.jpg,Medium Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003815.jpg,Beverage Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002060.jpg,Medium Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000161.jpg,Beverage Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001254.jpg,Medium Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000393.jpg,Beverage Beer Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001154.jpg,Small Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002502.jpg,Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000316.jpg,Beverage Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003968.jpg,Small Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001261.jpg,Small Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000337.jpg,Small Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003205.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002289.jpg,Small Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004311.jpg,Beverage Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000530.jpg,Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004971.jpg,Beverage Water Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004200.jpg,Medium Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000423.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002307.jpg,Beverage Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000630.jpg,Small Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000800.jpg,Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002619.jpg,Beverage Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000164.jpg,Large Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000135.jpg,Small Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000459.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001978.jpg,Beverage Plastic Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002897.jpg,Beverage Beer Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003451.jpg,Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001307.jpg,Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000169.jpg,Beverage Water Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003999.jpg,Medium Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002591.jpg,Beverage Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002125.jpg,Beverage Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004389.jpg,Beverage Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001812.jpg,Small Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001736.jpg,Medium Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002121.jpg,Small Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002599.jpg,Small Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001661.jpg,Beverage Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000559.jpg,Tiny Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002111.jpg,Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002330.jpg,Beverage Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001636.jpg,Beverage Plastic Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004962.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002326.jpg,Tiny Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004403.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002612.jpg,Beverage Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001782.jpg,Small Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003698.jpg,Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004320.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002694.jpg,Medium Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002367.jpg,Medium Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003136.jpg,Beverage Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003524.jpg,Beverage Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003895.jpg,Medium Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003028.jpg,Beverage Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003597.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002547.jpg,Beverage Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002666.jpg,Beverage Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003612.jpg,Small Beer Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004495.jpg,Small Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000008.jpg,Small Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001288.jpg,Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003320.jpg,Tiny Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002366.jpg,Beverage Plastic Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003771.jpg,Beverage Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004523.jpg,Small Water Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004145.jpg,Medium Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004306.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000445.jpg,Small Water Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003182.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003625.jpg,Beverage Water Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004070.jpg,Beverage Water Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003730.jpg,Tiny Plastic Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003070.jpg,Medium Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002756.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000370.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000866.jpg,Beverage Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000942.jpg,Small Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001960.jpg,Water Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002427.jpg,Beverage Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000482.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003714.jpg,Small Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004647.jpg,Medium Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003939.jpg,Large Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000236.jpg,Beverage Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002053.jpg,Beverage Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001999.jpg,Beverage Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004466.jpg,Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001049.jpg,Medium Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003463.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002457.jpg,Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003171.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003298.jpg,Tiny Water Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002316.jpg,Beverage Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002684.jpg,Small Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001565.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001534.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001496.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001868.jpg,Beverage Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004225.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000411.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001644.jpg,Tiny Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003991.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004913.jpg,Medium Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001789.jpg,Beverage Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002144.jpg,Medium Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003253.jpg,Small Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004429.jpg,Medium Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004444.jpg,Beverage Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003483.jpg,Small Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003086.jpg,Beverage Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001973.jpg,Small Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003444.jpg,Small Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003049.jpg,Beverage Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000992.jpg,Medium Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001421.jpg,Small Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003637.jpg,Tiny Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002817.jpg,Beverage Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003263.jpg,Beverage Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000103.jpg,Medium Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001961.jpg,Water Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000053.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002433.jpg,Small Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004490.jpg,Beverage Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000360.jpg,Tiny Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000944.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001415.jpg,Beverage Plastic Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000225.jpg,Beverage Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000443.jpg,Small Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004327.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001560.jpg,Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003583.jpg,Large Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000892.jpg,Beverage Plastic Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001258.jpg,Small Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000950.jpg,Small Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000235.jpg,Beverage Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001038.jpg,Beverage Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001191.jpg,Small Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003925.jpg,Beverage Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000412.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004649.jpg,Tiny Plastic Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003490.jpg,Tiny Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003745.jpg,Beverage Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001311.jpg,Small Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004766.jpg,Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004056.jpg,Tiny Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003098.jpg,Small Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002340.jpg,Beverage Plastic Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000510.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000389.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004944.jpg,Beverage Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000089.jpg,Small Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000406.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004570.jpg,Medium Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002251.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002201.jpg,Medium Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001200.jpg,Beverage Plastic Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003594.jpg,Beverage Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003809.jpg,Beverage Water Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003897.jpg,Medium Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004532.jpg,Medium Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001326.jpg,Beverage Beer Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004819.jpg,Medium Plastic Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004705.jpg,Beverage Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000859.jpg,Beverage Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004021.jpg,Beverage Water Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002853.jpg,Beverage Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004676.jpg,Beverage Plastic Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001456.jpg,Beverage Plastic Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002784.jpg,Tiny Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004258.jpg,Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002834.jpg,Beverage Water Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004041.jpg,Beer Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000943.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001876.jpg,Beverage Plastic Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002870.jpg,Small Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00003780.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000478.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002653.jpg,Beverage Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004832.jpg,Water Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002399.jpg,Beverage Water Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001851.jpg,Soda Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004850.jpg,Medium Wine Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000113.jpg,Small Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002974.jpg,Beverage Plastic Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002856.jpg,Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00002656.jpg,Beverage Soda Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00001210.jpg,Water Bottles
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00004413.jpg,Beverage Wine Bottle
/tmp/tmpu80aaggy/Bottle Images/Bottle Images/Soda Bottle/00000181.jpg,Beverage Beer Bottles
