file,label
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004772.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003717.jpg,Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001388.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002109.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004151.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002371.jpg,Medium Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003038.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001423.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000322.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003160.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000073.jpg,Small Soda Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002743.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003846.jpg,Medium Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001020.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003949.jpg,Small Wine Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003325.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002294.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003255.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004457.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003611.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000118.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001322.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002286.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002004.jpg,Soda Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001469.jpg,Large Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004767.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003036.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000886.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004485.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001866.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003630.jpg,Medium Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000987.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000036.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003213.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003690.jpg,Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000085.jpg,Small Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004736.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001296.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000314.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003988.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001101.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003396.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004189.jpg,Large Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001234.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002172.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001777.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003610.jpg,Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001102.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003304.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001793.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004484.jpg,Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001933.jpg,Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000678.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004417.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001673.jpg,Soda Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003090.jpg,Medium Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002680.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003815.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002060.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000161.jpg,Medium Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001254.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000393.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001154.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002502.jpg,Small Plastic Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000316.jpg,Large Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003968.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001261.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000337.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003205.jpg,Small Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002289.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004311.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000530.jpg,Small Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004971.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004200.jpg,Medium Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000423.jpg,Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002307.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000630.jpg,Large Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000800.jpg,Medium Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002619.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000164.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000135.jpg,Medium Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000459.jpg,Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001978.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002897.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003451.jpg,Small Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001307.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000169.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003999.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002591.jpg,Small Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002125.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004389.jpg,Medium Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001812.jpg,Medium Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001736.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002121.jpg,Medium Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002599.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001661.jpg,Small Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000559.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002111.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002330.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001636.jpg,Medium Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004962.jpg,Medium Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002326.jpg,Medium Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004403.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002612.jpg,Large Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001782.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003698.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004320.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002694.jpg,Small Plastic Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002367.jpg,Medium Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003136.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003524.jpg,Large Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003895.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003028.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003597.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002547.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002666.jpg,Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003612.jpg,Beer Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004495.jpg,Large Plastic Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000008.jpg,Large Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001288.jpg,Medium Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003320.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002366.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003771.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004523.jpg,Medium Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004145.jpg,Large Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004306.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000445.jpg,Small Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003182.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003625.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004070.jpg,Medium Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003730.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003070.jpg,Small Soda Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002756.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000370.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000866.jpg,Small Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000942.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001960.jpg,Small Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002427.jpg,Medium Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000482.jpg,Medium Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003714.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004647.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003939.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000236.jpg,Beer Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002053.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001999.jpg,Medium Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004466.jpg,Large Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001049.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003463.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002457.jpg,Large Wine Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003171.jpg,Medium Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003298.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002316.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002684.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001565.jpg,Small Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001534.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001496.jpg,Beer Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001868.jpg,Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004225.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000411.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001644.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003991.jpg,Medium Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004913.jpg,Medium Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001789.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002144.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003253.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004429.jpg,Medium Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004444.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003483.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003086.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001973.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003444.jpg,Medium Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003049.jpg,Small Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000992.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001421.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003637.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002817.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003263.jpg,Medium Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000103.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001961.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000053.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002433.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004490.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000360.jpg,Medium Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000944.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001415.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000225.jpg,Medium Wine Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000443.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004327.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001560.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003583.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000892.jpg,Medium Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001258.jpg,Small Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000950.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000235.jpg,Small Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001038.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001191.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003925.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000412.jpg,Small Soda Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004649.jpg,Small Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003490.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003745.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001311.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004766.jpg,Medium Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004056.jpg,Small Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003098.jpg,Medium Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002340.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000510.jpg,Beer Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000389.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004944.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000089.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000406.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004570.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002251.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002201.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001200.jpg,Large Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003594.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003809.jpg,Small Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003897.jpg,Large Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004532.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001326.jpg,Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004819.jpg,Small Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004705.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000859.jpg,Small Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004021.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002853.jpg,Medium Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004676.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001456.jpg,Medium Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002784.jpg,Medium Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004258.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002834.jpg,Medium Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004041.jpg,Medium Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000943.jpg,Medium Wine Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001876.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002870.jpg,Large Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003780.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000478.jpg,Medium Water Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002653.jpg,Medium Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004832.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002399.jpg,Medium Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001851.jpg,Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004850.jpg,Small Wine Bottles
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000113.jpg,Medium Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002974.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002856.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00002656.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00001210.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00004413.jpg,Small Wine Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00000181.jpg,Medium Plastic Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003383.jpg,Small Water Bottle
/tmp/tmp0u_lq5fe/Bottle Images/Bottle Images/Water Bottle/00003678.jpg,Medium Water Bottle
